PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,HasCabin,Title,CatAge,CatFare,Embarked_Q,Embarked_S,Embarked_C,Title_Mr,Title_Miss,Title_Mrs,Title_Unique
645,1.0,3,female,0.75,2,1,False,Miss,0,2,False,False,True,False,True,False,False
646,1.0,1,male,48.0,1,0,True,Mr,3,3,False,False,True,True,False,False,False
647,0.0,3,male,19.0,0,0,False,Mr,0,0,False,True,False,True,False,False,False
648,1.0,1,male,56.0,0,0,True,Unique,3,3,False,False,True,False,False,False,True
649,0.0,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False
650,1.0,3,female,23.0,0,0,False,Miss,1,0,False,True,False,False,True,False,False
651,0.0,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False
652,1.0,2,female,18.0,0,1,False,Miss,0,2,False,True,False,False,True,False,False
653,0.0,3,male,21.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False
654,1.0,3,female,29.881137667304014,0,0,False,Miss,1,0,True,False,False,False,True,False,False
655,0.0,3,female,18.0,0,0,False,Miss,0,0,True,False,False,False,True,False,False
656,0.0,2,male,24.0,2,0,False,Mr,1,3,False,True,False,True,False,False,False
657,0.0,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False
658,0.0,3,female,32.0,1,1,False,Mrs,2,2,True,False,False,False,False,True,False
659,0.0,2,male,23.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False
660,0.0,1,male,58.0,0,2,True,Mr,3,3,False,False,True,True,False,False,False
661,1.0,1,male,50.0,2,0,False,Unique,3,3,False,True,False,False,False,False,True
662,0.0,3,male,40.0,0,0,False,Mr,3,0,False,False,True,True,False,False,False
663,0.0,1,male,47.0,0,0,True,Mr,3,2,False,True,False,True,False,False,False
664,0.0,3,male,36.0,0,0,False,Mr,3,0,False,True,False,True,False,False,False
665,1.0,3,male,20.0,1,0,False,Mr,0,1,False,True,False,True,False,False,False
666,0.0,2,male,32.0,2,0,False,Mr,2,3,False,True,False,True,False,False,False
667,0.0,2,male,25.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False
668,0.0,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False
669,0.0,3,male,43.0,0,0,False,Mr,3,1,False,True,False,True,False,False,False
670,1.0,1,female,29.881137667304014,1,0,True,Mrs,1,3,False,True,False,False,False,True,False
671,1.0,2,female,40.0,1,1,False,Mrs,3,3,False,True,False,False,False,True,False
672,0.0,1,male,31.0,1,0,True,Mr,2,3,False,True,False,True,False,False,False
673,0.0,2,male,70.0,0,0,False,Mr,3,1,False,True,False,True,False,False,False
674,1.0,2,male,31.0,0,0,False,Mr,2,1,False,True,False,True,False,False,False
675,0.0,2,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False
676,0.0,3,male,18.0,0,0,False,Mr,0,0,False,True,False,True,False,False,False
677,0.0,3,male,24.5,0,0,False,Mr,1,1,False,True,False,True,False,False,False
678,1.0,3,female,18.0,0,0,False,Miss,0,1,False,True,False,False,True,False,False
679,0.0,3,female,43.0,1,6,False,Mrs,3,3,False,True,False,False,False,True,False
680,1.0,1,male,36.0,0,1,True,Mr,3,3,False,False,True,True,False,False,False
681,0.0,3,female,29.881137667304014,0,0,False,Miss,1,1,True,False,False,False,True,False,False
682,1.0,1,male,27.0,0,0,True,Mr,1,3,False,False,True,True,False,False,False
683,0.0,3,male,20.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False
684,0.0,3,male,14.0,5,2,False,Mr,0,3,False,True,False,True,False,False,False
685,0.0,2,male,60.0,1,1,False,Mr,3,3,False,True,False,True,False,False,False
686,0.0,2,male,25.0,1,2,False,Mr,1,3,False,False,True,True,False,False,False
687,0.0,3,male,14.0,4,1,False,Mr,0,3,False,True,False,True,False,False,False
688,0.0,3,male,19.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False
689,0.0,3,male,18.0,0,0,False,Mr,0,0,False,True,False,True,False,False,False
690,1.0,1,female,15.0,0,1,True,Miss,0,3,False,True,False,False,True,False,False
691,1.0,1,male,31.0,1,0,True,Mr,2,3,False,True,False,True,False,False,False
692,1.0,3,female,4.0,0,1,False,Miss,0,1,False,False,True,False,True,False,False
693,1.0,3,male,29.881137667304014,0,0,False,Mr,1,3,False,True,False,True,False,False,False
694,0.0,3,male,25.0,0,0,False,Mr,1,0,False,False,True,True,False,False,False
695,0.0,1,male,60.0,0,0,False,Unique,3,2,False,True,False,False,False,False,True
696,0.0,2,male,52.0,0,0,False,Mr,3,1,False,True,False,True,False,False,False
697,0.0,3,male,44.0,0,0,False,Mr,3,1,False,True,False,True,False,False,False
698,1.0,3,female,29.881137667304014,0,0,False,Miss,1,0,True,False,False,False,True,False,False
699,0.0,1,male,49.0,1,1,True,Mr,3,3,False,False,True,True,False,False,False
700,0.0,3,male,42.0,0,0,True,Mr,3,0,False,True,False,True,False,False,False
701,1.0,1,female,18.0,1,0,True,Mrs,0,3,False,False,True,False,False,True,False
702,1.0,1,male,35.0,0,0,True,Mr,2,2,False,True,False,True,False,False,False
703,0.0,3,female,18.0,0,1,False,Miss,0,1,False,False,True,False,True,False,False
704,0.0,3,male,25.0,0,0,False,Mr,1,0,True,False,False,True,False,False,False
705,0.0,3,male,26.0,1,0,False,Mr,1,0,False,True,False,True,False,False,False
706,0.0,2,male,39.0,0,0,False,Mr,3,2,False,True,False,True,False,False,False
707,1.0,2,female,45.0,0,0,False,Mrs,3,1,False,True,False,False,False,True,False
708,1.0,1,male,42.0,0,0,True,Mr,3,2,False,True,False,True,False,False,False
709,1.0,1,female,22.0,0,0,False,Miss,0,3,False,True,False,False,True,False,False
710,1.0,3,male,29.881137667304014,1,1,False,Master,1,2,False,False,True,False,False,False,False
711,1.0,1,female,24.0,0,0,True,Miss,1,3,False,False,True,False,True,False,False
712,0.0,1,male,29.881137667304014,0,0,True,Mr,1,2,False,True,False,True,False,False,False
713,1.0,1,male,48.0,1,0,True,Mr,3,3,False,True,False,True,False,False,False
714,0.0,3,male,29.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False
715,0.0,2,male,52.0,0,0,False,Mr,3,1,False,True,False,True,False,False,False
716,0.0,3,male,19.0,0,0,True,Mr,0,0,False,True,False,True,False,False,False
717,1.0,1,female,38.0,0,0,True,Miss,3,3,False,False,True,False,True,False,False
718,1.0,2,female,27.0,0,0,True,Miss,1,1,False,True,False,False,True,False,False
719,0.0,3,male,29.881137667304014,0,0,False,Mr,1,2,True,False,False,True,False,False,False
720,0.0,3,male,33.0,0,0,False,Mr,2,0,False,True,False,True,False,False,False
721,1.0,2,female,6.0,0,1,False,Miss,0,3,False,True,False,False,True,False,False
722,0.0,3,male,17.0,1,0,False,Mr,0,0,False,True,False,True,False,False,False
723,0.0,2,male,34.0,0,0,False,Mr,2,1,False,True,False,True,False,False,False
724,0.0,2,male,50.0,0,0,False,Mr,3,1,False,True,False,True,False,False,False
725,1.0,1,male,27.0,1,0,True,Mr,1,3,False,True,False,True,False,False,False
726,0.0,3,male,20.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False
727,1.0,2,female,30.0,3,0,False,Mrs,2,2,False,True,False,False,False,True,False
728,1.0,3,female,29.881137667304014,0,0,False,Miss,1,0,True,False,False,False,True,False,False
729,0.0,2,male,25.0,1,0,False,Mr,1,2,False,True,False,True,False,False,False
730,0.0,3,female,25.0,1,0,False,Miss,1,1,False,True,False,False,True,False,False
731,1.0,1,female,29.0,0,0,True,Miss,1,3,False,True,False,False,True,False,False
732,0.0,3,male,11.0,0,0,False,Mr,0,2,False,False,True,True,False,False,False
733,0.0,2,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False
734,0.0,2,male,23.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False
735,0.0,2,male,23.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False
736,0.0,3,male,28.5,0,0,False,Mr,1,2,False,True,False,True,False,False,False
737,0.0,3,female,48.0,1,3,False,Mrs,3,3,False,True,False,False,False,True,False
738,1.0,1,male,35.0,0,0,True,Mr,2,3,False,False,True,True,False,False,False
739,0.0,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False
740,0.0,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False
741,1.0,1,male,29.881137667304014,0,0,True,Mr,1,2,False,True,False,True,False,False,False
742,0.0,1,male,36.0,1,0,True,Mr,3,3,False,True,False,True,False,False,False
743,1.0,1,female,21.0,2,2,True,Miss,0,3,False,False,True,False,True,False,False
744,0.0,3,male,24.0,1,0,False,Mr,1,2,False,True,False,True,False,False,False
745,1.0,3,male,31.0,0,0,False,Mr,2,1,False,True,False,True,False,False,False
746,0.0,1,male,70.0,1,1,True,Unique,3,3,False,True,False,False,False,False,True
747,0.0,3,male,16.0,1,1,False,Mr,0,2,False,True,False,True,False,False,False
748,1.0,2,female,30.0,0,0,False,Miss,2,1,False,True,False,False,True,False,False
749,0.0,1,male,19.0,1,0,True,Mr,0,3,False,True,False,True,False,False,False
750,0.0,3,male,31.0,0,0,False,Mr,2,0,True,False,False,True,False,False,False
751,1.0,2,female,4.0,1,1,False,Miss,0,2,False,True,False,False,True,False,False
752,1.0,3,male,6.0,0,1,True,Master,0,1,False,True,False,False,False,False,False
753,0.0,3,male,33.0,0,0,False,Mr,2,1,False,True,False,True,False,False,False
754,0.0,3,male,23.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False
755,1.0,2,female,48.0,1,2,False,Mrs,3,3,False,True,False,False,False,True,False
756,1.0,2,male,0.67,1,1,False,Master,0,2,False,True,False,False,False,False,False
757,0.0,3,male,28.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False
758,0.0,2,male,18.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False
759,0.0,3,male,34.0,0,0,False,Mr,2,1,False,True,False,True,False,False,False
760,1.0,1,female,33.0,0,0,True,Unique,2,3,False,True,False,False,False,False,True
761,0.0,3,male,29.881137667304014,0,0,False,Mr,1,2,False,True,False,True,False,False,False
762,0.0,3,male,41.0,0,0,False,Mr,3,0,False,True,False,True,False,False,False
763,1.0,3,male,20.0,0,0,False,Mr,0,0,False,False,True,True,False,False,False
764,1.0,1,female,36.0,1,2,True,Mrs,3,3,False,True,False,False,False,True,False
765,0.0,3,male,16.0,0,0,False,Mr,0,0,False,True,False,True,False,False,False
766,1.0,1,female,51.0,1,0,True,Mrs,3,3,False,True,False,False,False,True,False
767,0.0,1,male,29.881137667304014,0,0,False,Unique,1,3,False,False,True,False,False,False,True
768,0.0,3,female,30.5,0,0,False,Miss,2,0,True,False,False,False,True,False,False
769,0.0,3,male,29.881137667304014,1,0,False,Mr,1,2,True,False,False,True,False,False,False
770,0.0,3,male,32.0,0,0,False,Mr,2,1,False,True,False,True,False,False,False
771,0.0,3,male,24.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False
772,0.0,3,male,48.0,0,0,False,Mr,3,0,False,True,False,True,False,False,False
773,0.0,2,female,57.0,0,0,True,Mrs,3,1,False,True,False,False,False,True,False
774,0.0,3,male,29.881137667304014,0,0,False,Mr,1,0,False,False,True,True,False,False,False
775,1.0,2,female,54.0,1,3,False,Mrs,3,2,False,True,False,False,False,True,False
776,0.0,3,male,18.0,0,0,False,Mr,0,0,False,True,False,True,False,False,False
777,0.0,3,male,29.881137667304014,0,0,True,Mr,1,0,True,False,False,True,False,False,False
778,1.0,3,female,5.0,0,0,False,Miss,0,1,False,True,False,False,True,False,False
779,0.0,3,male,29.881137667304014,0,0,False,Mr,1,0,True,False,False,True,False,False,False
780,1.0,1,female,43.0,0,1,True,Mrs,3,3,False,True,False,False,False,True,False
781,1.0,3,female,13.0,0,0,False,Miss,0,0,False,False,True,False,True,False,False
782,1.0,1,female,17.0,1,0,True,Mrs,0,3,False,True,False,False,False,True,False
783,0.0,1,male,29.0,0,0,True,Mr,1,2,False,True,False,True,False,False,False
784,0.0,3,male,29.881137667304014,1,2,False,Mr,1,2,False,True,False,True,False,False,False
785,0.0,3,male,25.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False
786,0.0,3,male,25.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False
787,1.0,3,female,18.0,0,0,False,Miss,0,0,False,True,False,False,True,False,False
788,0.0,3,male,8.0,4,1,False,Master,0,2,True,False,False,False,False,False,False
789,1.0,3,male,1.0,1,2,False,Master,0,2,False,True,False,False,False,False,False
790,0.0,1,male,46.0,0,0,True,Mr,3,3,False,False,True,True,False,False,False
791,0.0,3,male,29.881137667304014,0,0,False,Mr,1,0,True,False,False,True,False,False,False
792,0.0,2,male,16.0,0,0,False,Mr,0,2,False,True,False,True,False,False,False
793,0.0,3,female,29.881137667304014,8,2,False,Miss,1,3,False,True,False,False,True,False,False
794,0.0,1,male,29.881137667304014,0,0,False,Mr,1,2,False,False,True,True,False,False,False
795,0.0,3,male,25.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False
796,0.0,2,male,39.0,0,0,False,Mr,3,1,False,True,False,True,False,False,False
797,1.0,1,female,49.0,0,0,True,Unique,3,2,False,True,False,False,False,False,True
798,1.0,3,female,31.0,0,0,False,Mrs,2,1,False,True,False,False,False,True,False
799,0.0,3,male,30.0,0,0,False,Mr,2,0,False,False,True,True,False,False,False
800,0.0,3,female,30.0,1,1,False,Mrs,2,2,False,True,False,False,False,True,False
801,0.0,2,male,34.0,0,0,False,Mr,2,1,False,True,False,True,False,False,False
802,1.0,2,female,31.0,1,1,False,Mrs,2,2,False,True,False,False,False,True,False
803,1.0,1,male,11.0,1,2,True,Master,0,3,False,True,False,False,False,False,False
804,1.0,3,male,0.42,0,1,False,Master,0,1,False,False,True,False,False,False,False
805,1.0,3,male,27.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False
806,0.0,3,male,31.0,0,0,False,Mr,2,0,False,True,False,True,False,False,False
807,0.0,1,male,39.0,0,0,True,Mr,3,0,False,True,False,True,False,False,False
808,0.0,3,female,18.0,0,0,False,Miss,0,0,False,True,False,False,True,False,False
809,0.0,2,male,39.0,0,0,False,Mr,3,1,False,True,False,True,False,False,False
810,1.0,1,female,33.0,1,0,True,Mrs,2,3,False,True,False,False,False,True,False
811,0.0,3,male,26.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False
812,0.0,3,male,39.0,0,0,False,Mr,3,2,False,True,False,True,False,False,False
813,0.0,2,male,35.0,0,0,False,Mr,2,1,False,True,False,True,False,False,False
814,0.0,3,female,6.0,4,2,False,Miss,0,2,False,True,False,False,True,False,False
815,0.0,3,male,30.5,0,0,False,Mr,2,1,False,True,False,True,False,False,False
816,0.0,1,male,29.881137667304014,0,0,True,Mr,1,0,False,True,False,True,False,False,False
817,0.0,3,female,23.0,0,0,False,Miss,1,1,False,True,False,False,True,False,False
818,0.0,2,male,31.0,1,1,False,Mr,2,3,False,False,True,True,False,False,False
819,0.0,3,male,43.0,0,0,False,Mr,3,0,False,True,False,True,False,False,False
820,0.0,3,male,10.0,3,2,False,Master,0,2,False,True,False,False,False,False,False
821,1.0,1,female,52.0,1,1,True,Mrs,3,3,False,True,False,False,False,True,False
822,1.0,3,male,27.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False
823,0.0,1,male,38.0,0,0,False,Unique,3,0,False,True,False,False,False,False,True
824,1.0,3,female,27.0,0,1,True,Mrs,1,1,False,True,False,False,False,True,False
825,0.0,3,male,2.0,4,1,False,Master,0,3,False,True,False,False,False,False,False
826,0.0,3,male,29.881137667304014,0,0,False,Mr,1,0,True,False,False,True,False,False,False
827,0.0,3,male,29.881137667304014,0,0,False,Mr,1,3,False,True,False,True,False,False,False
828,1.0,2,male,1.0,0,2,False,Master,0,3,False,False,True,False,False,False,False
829,1.0,3,male,29.881137667304014,0,0,False,Mr,1,0,True,False,False,True,False,False,False
830,1.0,1,female,62.0,0,0,True,Mrs,3,3,False,True,False,False,False,True,False
831,1.0,3,female,15.0,1,0,False,Mrs,0,1,False,False,True,False,False,True,False
832,1.0,2,male,0.83,1,1,False,Master,0,2,False,True,False,False,False,False,False
833,0.0,3,male,29.881137667304014,0,0,False,Mr,1,0,False,False,True,True,False,False,False
834,0.0,3,male,23.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False
835,0.0,3,male,18.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False
836,1.0,1,female,39.0,1,1,True,Miss,3,3,False,False,True,False,True,False,False
837,0.0,3,male,21.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False
838,0.0,3,male,29.881137667304014,0,0,False,Mr,1,1,False,True,False,True,False,False,False
839,1.0,3,male,32.0,0,0,False,Mr,2,3,False,True,False,True,False,False,False
840,1.0,1,male,29.881137667304014,0,0,True,Mr,1,2,False,False,True,True,False,False,False
841,0.0,3,male,20.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False
842,0.0,2,male,16.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False
843,1.0,1,female,30.0,0,0,False,Miss,2,2,False,False,True,False,True,False,False
844,0.0,3,male,34.5,0,0,False,Mr,2,0,False,False,True,True,False,False,False
845,0.0,3,male,17.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False
846,0.0,3,male,42.0,0,0,False,Mr,3,0,False,True,False,True,False,False,False
847,0.0,3,male,29.881137667304014,8,2,False,Mr,1,3,False,True,False,True,False,False,False
848,0.0,3,male,35.0,0,0,False,Mr,2,0,False,False,True,True,False,False,False
849,0.0,2,male,28.0,0,1,False,Unique,1,3,False,True,False,False,False,False,True
850,1.0,1,female,29.881137667304014,1,0,True,Mrs,1,3,False,False,True,False,False,True,False
851,0.0,3,male,4.0,4,2,False,Master,0,2,False,True,False,False,False,False,False
852,0.0,3,male,74.0,0,0,False,Mr,3,0,False,True,False,True,False,False,False
853,0.0,3,female,9.0,1,1,False,Miss,0,2,False,False,True,False,True,False,False
854,1.0,1,female,16.0,0,1,True,Miss,0,3,False,True,False,False,True,False,False
855,0.0,2,female,44.0,1,0,False,Mrs,3,2,False,True,False,False,False,True,False
856,1.0,3,female,18.0,0,1,False,Mrs,0,1,False,True,False,False,False,True,False
857,1.0,1,female,45.0,1,1,False,Mrs,3,3,False,True,False,False,False,True,False
858,1.0,1,male,51.0,0,0,True,Mr,3,2,False,True,False,True,False,False,False
859,1.0,3,female,24.0,0,3,False,Mrs,1,2,False,False,True,False,False,True,False
860,0.0,3,male,29.881137667304014,0,0,False,Mr,1,0,False,False,True,True,False,False,False
861,0.0,3,male,41.0,2,0,False,Mr,3,1,False,True,False,True,False,False,False
862,0.0,2,male,21.0,1,0,False,Mr,0,1,False,True,False,True,False,False,False
863,1.0,1,female,48.0,0,0,True,Mrs,3,2,False,True,False,False,False,True,False
864,0.0,3,female,29.881137667304014,8,2,False,Miss,1,3,False,True,False,False,True,False,False
865,0.0,2,male,24.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False
866,1.0,2,female,42.0,0,0,False,Mrs,3,1,False,True,False,False,False,True,False
867,1.0,2,female,27.0,1,0,False,Miss,1,1,False,False,True,False,True,False,False
868,0.0,1,male,31.0,0,0,True,Mr,2,3,False,True,False,True,False,False,False
869,0.0,3,male,29.881137667304014,0,0,False,Mr,1,1,False,True,False,True,False,False,False
870,1.0,3,male,4.0,1,1,False,Master,0,1,False,True,False,False,False,False,False
871,0.0,3,male,26.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False
872,1.0,1,female,47.0,1,1,True,Mrs,3,3,False,True,False,False,False,True,False
873,0.0,1,male,33.0,0,0,True,Mr,2,0,False,True,False,True,False,False,False
874,0.0,3,male,47.0,0,0,False,Mr,3,1,False,True,False,True,False,False,False
875,1.0,2,female,28.0,1,0,False,Mrs,1,2,False,False,True,False,False,True,False
876,1.0,3,female,15.0,0,0,False,Miss,0,0,False,False,True,False,True,False,False
877,0.0,3,male,20.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False
878,0.0,3,male,19.0,0,0,False,Mr,0,0,False,True,False,True,False,False,False
879,0.0,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False
880,1.0,1,female,56.0,0,1,True,Mrs,3,3,False,False,True,False,False,True,False
881,1.0,2,female,25.0,0,1,False,Mrs,1,2,False,True,False,False,False,True,False
882,0.0,3,male,33.0,0,0,False,Mr,2,0,False,True,False,True,False,False,False
883,0.0,3,female,22.0,0,0,False,Miss,0,1,False,True,False,False,True,False,False
884,0.0,2,male,28.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False
885,0.0,3,male,25.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False
886,0.0,3,female,39.0,0,5,False,Mrs,3,2,True,False,False,False,False,True,False
887,0.0,2,male,27.0,0,0,False,Unique,1,1,False,True,False,False,False,False,True
888,1.0,1,female,19.0,0,0,True,Miss,0,2,False,True,False,False,True,False,False
889,0.0,3,female,29.881137667304014,1,2,False,Miss,1,2,False,True,False,False,True,False,False
890,1.0,1,male,26.0,0,0,True,Mr,1,2,False,False,True,True,False,False,False
891,0.0,3,male,32.0,0,0,False,Mr,2,0,True,False,False,True,False,False,False
892,,3,male,34.5,0,0,False,Mr,2,0,True,False,False,True,False,False,False
893,,3,female,47.0,1,0,False,Mrs,3,0,False,True,False,False,False,True,False
894,,2,male,62.0,0,0,False,Mr,3,1,True,False,False,True,False,False,False
895,,3,male,27.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False
896,,3,female,22.0,1,1,False,Mrs,0,1,False,True,False,False,False,True,False
897,,3,male,14.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False
898,,3,female,30.0,0,0,False,Miss,2,0,True,False,False,False,True,False,False
899,,2,male,26.0,1,1,False,Mr,1,2,False,True,False,True,False,False,False
900,,3,female,18.0,0,0,False,Mrs,0,0,False,False,True,False,False,True,False
901,,3,male,21.0,2,0,False,Mr,0,2,False,True,False,True,False,False,False
902,,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False
903,,1,male,46.0,0,0,False,Mr,3,2,False,True,False,True,False,False,False
904,,1,female,23.0,1,0,True,Mrs,1,3,False,True,False,False,False,True,False
905,,2,male,63.0,1,0,False,Mr,3,2,False,True,False,True,False,False,False
906,,1,female,47.0,1,0,True,Mrs,3,3,False,True,False,False,False,True,False
907,,2,female,24.0,1,0,False,Mrs,1,2,False,False,True,False,False,True,False
908,,2,male,35.0,0,0,False,Mr,2,1,True,False,False,True,False,False,False
909,,3,male,21.0,0,0,False,Mr,0,0,False,False,True,True,False,False,False
910,,3,female,27.0,1,0,False,Miss,1,1,False,True,False,False,True,False,False
911,,3,female,45.0,0,0,False,Mrs,3,0,False,False,True,False,False,True,False
912,,1,male,55.0,1,0,False,Mr,3,3,False,False,True,True,False,False,False
913,,3,male,9.0,0,1,False,Master,0,0,False,True,False,False,False,False,False
914,,1,female,29.881137667304014,0,0,False,Mrs,1,3,False,True,False,False,False,True,False
915,,1,male,21.0,0,1,False,Mr,0,3,False,False,True,True,False,False,False
916,,1,female,48.0,1,3,True,Mrs,3,3,False,False,True,False,False,True,False
917,,3,male,50.0,1,0,False,Mr,3,2,False,True,False,True,False,False,False
918,,1,female,22.0,0,1,True,Miss,0,3,False,False,True,False,True,False,False
919,,3,male,22.5,0,0,False,Mr,1,0,False,False,True,True,False,False,False
920,,1,male,41.0,0,0,True,Mr,3,2,False,True,False,True,False,False,False
921,,3,male,29.881137667304014,2,0,False,Mr,1,2,False,False,True,True,False,False,False
922,,2,male,50.0,1,0,False,Mr,3,2,False,True,False,True,False,False,False
923,,2,male,24.0,2,0,False,Mr,1,3,False,True,False,True,False,False,False
924,,3,female,33.0,1,2,False,Mrs,2,2,False,True,False,False,False,True,False
925,,3,female,29.881137667304014,1,2,False,Mrs,1,2,False,True,False,False,False,True,False
926,,1,male,30.0,1,0,True,Mr,2,3,False,False,True,True,False,False,False
927,,3,male,18.5,0,0,False,Mr,0,0,False,False,True,True,False,False,False
928,,3,female,29.881137667304014,0,0,False,Miss,1,1,False,True,False,False,True,False,False
929,,3,female,21.0,0,0,False,Miss,0,1,False,True,False,False,True,False,False
930,,3,male,25.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False
931,,3,male,29.881137667304014,0,0,False,Mr,1,3,False,True,False,True,False,False,False
932,,3,male,39.0,0,1,False,Mr,3,1,False,False,True,True,False,False,False
933,,1,male,29.881137667304014,0,0,True,Mr,1,2,False,True,False,True,False,False,False
934,,3,male,41.0,0,0,False,Mr,3,0,False,True,False,True,False,False,False
935,,2,female,30.0,0,0,False,Mrs,2,1,False,True,False,False,False,True,False
936,,1,female,45.0,1,0,True,Mrs,3,3,False,True,False,False,False,True,False
937,,3,male,25.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False
938,,1,male,45.0,0,0,True,Mr,3,2,False,False,True,True,False,False,False
939,,3,male,29.881137667304014,0,0,False,Mr,1,0,True,False,False,True,False,False,False
940,,1,female,60.0,0,0,True,Mrs,3,3,False,False,True,False,False,True,False
941,,3,female,36.0,0,2,False,Mrs,3,2,False,True,False,False,False,True,False
942,,1,male,24.0,1,0,True,Mr,1,3,False,True,False,True,False,False,False
943,,2,male,27.0,0,0,False,Mr,1,2,False,False,True,True,False,False,False
944,,2,female,20.0,2,1,False,Miss,0,2,False,True,False,False,True,False,False
945,,1,female,28.0,3,2,True,Miss,1,3,False,True,False,False,True,False,False
946,,2,male,29.881137667304014,0,0,False,Mr,1,2,False,False,True,True,False,False,False
947,,3,male,10.0,4,1,False,Master,0,2,True,False,False,False,False,False,False
948,,3,male,35.0,0,0,False,Mr,2,0,False,True,False,True,False,False,False
949,,3,male,25.0,0,0,True,Mr,1,0,False,True,False,True,False,False,False
950,,3,male,29.881137667304014,1,0,False,Mr,1,2,False,True,False,True,False,False,False
951,,1,female,36.0,0,0,True,Miss,3,3,False,False,True,False,True,False,False
952,,3,male,17.0,0,0,False,Mr,0,0,False,True,False,True,False,False,False
953,,2,male,32.0,0,0,False,Mr,2,1,False,True,False,True,False,False,False
954,,3,male,18.0,0,0,False,Mr,0,0,False,True,False,True,False,False,False
955,,3,female,22.0,0,0,False,Miss,0,0,True,False,False,False,True,False,False
956,,1,male,13.0,2,2,True,Master,0,3,False,False,True,False,False,False,False
957,,2,female,29.881137667304014,0,0,False,Mrs,1,2,False,True,False,False,False,True,False
958,,3,female,18.0,0,0,False,Miss,0,0,True,False,False,False,True,False,False
959,,1,male,47.0,0,0,False,Mr,3,3,False,True,False,True,False,False,False
960,,1,male,31.0,0,0,True,Mr,2,2,False,False,True,True,False,False,False
961,,1,female,60.0,1,4,True,Mrs,3,3,False,True,False,False,False,True,False
962,,3,female,24.0,0,0,False,Miss,1,0,True,False,False,False,True,False,False
963,,3,male,21.0,0,0,False,Mr,0,0,False,True,False,True,False,False,False
964,,3,female,29.0,0,0,False,Miss,1,1,False,True,False,False,True,False,False
965,,1,male,28.5,0,0,True,Mr,1,2,False,False,True,True,False,False,False
966,,1,female,35.0,0,0,True,Miss,2,3,False,False,True,False,True,False,False
967,,1,male,32.5,0,0,True,Mr,2,3,False,False,True,True,False,False,False
968,,3,male,29.881137667304014,0,0,False,Mr,1,1,False,True,False,True,False,False,False
969,,1,female,55.0,2,0,True,Mrs,3,2,False,True,False,False,False,True,False
970,,2,male,30.0,0,0,False,Mr,2,1,False,True,False,True,False,False,False
971,,3,female,24.0,0,0,False,Miss,1,0,True,False,False,False,True,False,False
972,,3,male,6.0,1,1,False,Master,0,2,False,False,True,False,False,False,False
973,,1,male,67.0,1,0,True,Mr,3,3,False,True,False,True,False,False,False
974,,1,male,49.0,0,0,False,Mr,3,2,False,True,False,True,False,False,False
