,PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,HasCabin,Title,CatAge,CatFare,Embarked_Q,Embarked_S,Embarked_C,Title_Mr,Title_Miss,Title_Mrs,Title_Unique,TravelAlone
589,590,0.0,3,male,29.881137667304014,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
590,591,0.0,3,male,35.0,0,0,False,Mr,2,0,False,True,False,True,False,False,False,1
591,592,1.0,1,female,52.0,1,0,True,Mrs,3,3,False,False,True,False,False,True,False,0
592,593,0.0,3,male,47.0,0,0,False,Mr,3,0,False,True,False,True,False,False,False,1
593,594,0.0,3,female,29.881137667304014,0,2,False,Miss,1,0,True,False,False,False,True,False,False,0
594,595,0.0,2,male,37.0,1,0,False,Mr,3,2,False,True,False,True,False,False,False,0
595,596,0.0,3,male,36.0,1,1,False,Mr,3,2,False,True,False,True,False,False,False,0
596,597,1.0,2,female,29.881137667304014,0,0,False,Miss,1,3,False,True,False,False,True,False,False,1
597,598,0.0,3,male,49.0,0,0,False,Mr,3,0,False,True,False,True,False,False,False,1
598,599,0.0,3,male,29.881137667304014,0,0,False,Mr,1,0,False,False,True,True,False,False,False,1
599,600,1.0,1,male,49.0,1,0,True,Unique,3,3,False,False,True,False,False,False,True,0
600,601,1.0,2,female,24.0,2,1,False,Mrs,1,2,False,True,False,False,False,True,False,0
601,602,0.0,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
602,603,0.0,1,male,29.881137667304014,0,0,False,Mr,1,3,False,True,False,True,False,False,False,1
603,604,0.0,3,male,44.0,0,0,False,Mr,3,1,False,True,False,True,False,False,False,1
604,605,1.0,1,male,35.0,0,0,False,Mr,2,2,False,False,True,True,False,False,False,1
605,606,0.0,3,male,36.0,1,0,False,Mr,3,2,False,True,False,True,False,False,False,0
606,607,0.0,3,male,30.0,0,0,False,Mr,2,0,False,True,False,True,False,False,False,1
607,608,1.0,1,male,27.0,0,0,False,Mr,1,2,False,True,False,True,False,False,False,1
608,609,1.0,2,female,22.0,1,2,False,Mrs,0,3,False,False,True,False,False,True,False,0
609,610,1.0,1,female,40.0,0,0,True,Miss,3,3,False,True,False,False,True,False,False,1
610,611,0.0,3,female,39.0,1,5,False,Mrs,3,2,False,True,False,False,False,True,False,0
611,612,0.0,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
612,613,1.0,3,female,29.881137667304014,1,0,False,Miss,1,2,True,False,False,False,True,False,False,0
613,614,0.0,3,male,29.881137667304014,0,0,False,Mr,1,0,True,False,False,True,False,False,False,1
614,615,0.0,3,male,35.0,0,0,False,Mr,2,1,False,True,False,True,False,False,False,1
615,616,1.0,2,female,24.0,1,2,False,Miss,1,3,False,True,False,False,True,False,False,0
616,617,0.0,3,male,34.0,1,1,False,Mr,2,1,False,True,False,True,False,False,False,0
617,618,0.0,3,female,26.0,1,0,False,Mrs,1,2,False,True,False,False,False,True,False,0
618,619,1.0,2,female,4.0,2,1,True,Miss,0,3,False,True,False,False,True,False,False,0
619,620,0.0,2,male,26.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
620,621,0.0,3,male,27.0,1,0,False,Mr,1,1,False,False,True,True,False,False,False,0
621,622,1.0,1,male,42.0,1,0,True,Mr,3,3,False,True,False,True,False,False,False,0
622,623,1.0,3,male,20.0,1,1,False,Mr,0,2,False,False,True,True,False,False,False,0
623,624,0.0,3,male,21.0,0,0,False,Mr,0,0,False,True,False,True,False,False,False,1
624,625,0.0,3,male,21.0,0,0,False,Mr,0,2,False,True,False,True,False,False,False,1
625,626,0.0,1,male,61.0,0,0,True,Mr,3,3,False,True,False,True,False,False,False,1
626,627,0.0,2,male,57.0,0,0,False,Unique,3,1,True,False,False,False,False,False,True,1
627,628,1.0,1,female,21.0,0,0,True,Miss,0,3,False,True,False,False,True,False,False,1
628,629,0.0,3,male,26.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
629,630,0.0,3,male,29.881137667304014,0,0,False,Mr,1,0,True,False,False,True,False,False,False,1
630,631,1.0,1,male,80.0,0,0,True,Mr,3,2,False,True,False,True,False,False,False,1
631,632,0.0,3,male,51.0,0,0,False,Mr,3,0,False,True,False,True,False,False,False,1
632,633,1.0,1,male,32.0,0,0,True,Unique,2,2,False,False,True,False,False,False,True,1
633,634,0.0,1,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
634,635,0.0,3,female,9.0,3,2,False,Miss,0,2,False,True,False,False,True,False,False,0
635,636,1.0,2,female,28.0,0,0,False,Miss,1,1,False,True,False,False,True,False,False,1
636,637,0.0,3,male,32.0,0,0,False,Mr,2,1,False,True,False,True,False,False,False,1
637,638,0.0,2,male,31.0,1,1,False,Mr,2,2,False,True,False,True,False,False,False,0
638,639,0.0,3,female,41.0,0,5,False,Mrs,3,3,False,True,False,False,False,True,False,0
639,640,0.0,3,male,29.881137667304014,1,0,False,Mr,1,2,False,True,False,True,False,False,False,0
640,641,0.0,3,male,20.0,0,0,False,Mr,0,0,False,True,False,True,False,False,False,1
641,642,1.0,1,female,24.0,0,0,True,Miss,1,3,False,False,True,False,True,False,False,1
642,643,0.0,3,female,2.0,3,2,False,Miss,0,2,False,True,False,False,True,False,False,0
643,644,1.0,3,male,29.881137667304014,0,0,False,Mr,1,3,False,True,False,True,False,False,False,1
644,645,1.0,3,female,0.75,2,1,False,Miss,0,2,False,False,True,False,True,False,False,0
645,646,1.0,1,male,48.0,1,0,True,Mr,3,3,False,False,True,True,False,False,False,0
646,647,0.0,3,male,19.0,0,0,False,Mr,0,0,False,True,False,True,False,False,False,1
647,648,1.0,1,male,56.0,0,0,True,Unique,3,3,False,False,True,False,False,False,True,1
648,649,0.0,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
649,650,1.0,3,female,23.0,0,0,False,Miss,1,0,False,True,False,False,True,False,False,1
650,651,0.0,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
651,652,1.0,2,female,18.0,0,1,False,Miss,0,2,False,True,False,False,True,False,False,0
652,653,0.0,3,male,21.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False,1
653,654,1.0,3,female,29.881137667304014,0,0,False,Miss,1,0,True,False,False,False,True,False,False,1
654,655,0.0,3,female,18.0,0,0,False,Miss,0,0,True,False,False,False,True,False,False,1
655,656,0.0,2,male,24.0,2,0,False,Mr,1,3,False,True,False,True,False,False,False,0
656,657,0.0,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
657,658,0.0,3,female,32.0,1,1,False,Mrs,2,2,True,False,False,False,False,True,False,0
658,659,0.0,2,male,23.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
659,660,0.0,1,male,58.0,0,2,True,Mr,3,3,False,False,True,True,False,False,False,0
660,661,1.0,1,male,50.0,2,0,False,Unique,3,3,False,True,False,False,False,False,True,0
661,662,0.0,3,male,40.0,0,0,False,Mr,3,0,False,False,True,True,False,False,False,1
662,663,0.0,1,male,47.0,0,0,True,Mr,3,2,False,True,False,True,False,False,False,1
663,664,0.0,3,male,36.0,0,0,False,Mr,3,0,False,True,False,True,False,False,False,1
664,665,1.0,3,male,20.0,1,0,False,Mr,0,1,False,True,False,True,False,False,False,0
665,666,0.0,2,male,32.0,2,0,False,Mr,2,3,False,True,False,True,False,False,False,0
666,667,0.0,2,male,25.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
667,668,0.0,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
668,669,0.0,3,male,43.0,0,0,False,Mr,3,1,False,True,False,True,False,False,False,1
669,670,1.0,1,female,29.881137667304014,1,0,True,Mrs,1,3,False,True,False,False,False,True,False,0
670,671,1.0,2,female,40.0,1,1,False,Mrs,3,3,False,True,False,False,False,True,False,0
671,672,0.0,1,male,31.0,1,0,True,Mr,2,3,False,True,False,True,False,False,False,0
672,673,0.0,2,male,70.0,0,0,False,Mr,3,1,False,True,False,True,False,False,False,1
673,674,1.0,2,male,31.0,0,0,False,Mr,2,1,False,True,False,True,False,False,False,1
674,675,0.0,2,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
675,676,0.0,3,male,18.0,0,0,False,Mr,0,0,False,True,False,True,False,False,False,1
676,677,0.0,3,male,24.5,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
677,678,1.0,3,female,18.0,0,0,False,Miss,0,1,False,True,False,False,True,False,False,1
678,679,0.0,3,female,43.0,1,6,False,Mrs,3,3,False,True,False,False,False,True,False,0
679,680,1.0,1,male,36.0,0,1,True,Mr,3,3,False,False,True,True,False,False,False,0
680,681,0.0,3,female,29.881137667304014,0,0,False,Miss,1,1,True,False,False,False,True,False,False,1
681,682,1.0,1,male,27.0,0,0,True,Mr,1,3,False,False,True,True,False,False,False,1
682,683,0.0,3,male,20.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False,1
683,684,0.0,3,male,14.0,5,2,False,Mr,0,3,False,True,False,True,False,False,False,0
684,685,0.0,2,male,60.0,1,1,False,Mr,3,3,False,True,False,True,False,False,False,0
685,686,0.0,2,male,25.0,1,2,False,Mr,1,3,False,False,True,True,False,False,False,0
686,687,0.0,3,male,14.0,4,1,False,Mr,0,3,False,True,False,True,False,False,False,0
687,688,0.0,3,male,19.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False,1
688,689,0.0,3,male,18.0,0,0,False,Mr,0,0,False,True,False,True,False,False,False,1
689,690,1.0,1,female,15.0,0,1,True,Miss,0,3,False,True,False,False,True,False,False,0
690,691,1.0,1,male,31.0,1,0,True,Mr,2,3,False,True,False,True,False,False,False,0
691,692,1.0,3,female,4.0,0,1,False,Miss,0,1,False,False,True,False,True,False,False,0
692,693,1.0,3,male,29.881137667304014,0,0,False,Mr,1,3,False,True,False,True,False,False,False,1
693,694,0.0,3,male,25.0,0,0,False,Mr,1,0,False,False,True,True,False,False,False,1
694,695,0.0,1,male,60.0,0,0,False,Unique,3,2,False,True,False,False,False,False,True,1
695,696,0.0,2,male,52.0,0,0,False,Mr,3,1,False,True,False,True,False,False,False,1
696,697,0.0,3,male,44.0,0,0,False,Mr,3,1,False,True,False,True,False,False,False,1
697,698,1.0,3,female,29.881137667304014,0,0,False,Miss,1,0,True,False,False,False,True,False,False,1
698,699,0.0,1,male,49.0,1,1,True,Mr,3,3,False,False,True,True,False,False,False,0
699,700,0.0,3,male,42.0,0,0,True,Mr,3,0,False,True,False,True,False,False,False,1
700,701,1.0,1,female,18.0,1,0,True,Mrs,0,3,False,False,True,False,False,True,False,0
701,702,1.0,1,male,35.0,0,0,True,Mr,2,2,False,True,False,True,False,False,False,1
702,703,0.0,3,female,18.0,0,1,False,Miss,0,1,False,False,True,False,True,False,False,0
703,704,0.0,3,male,25.0,0,0,False,Mr,1,0,True,False,False,True,False,False,False,1
704,705,0.0,3,male,26.0,1,0,False,Mr,1,0,False,True,False,True,False,False,False,0
705,706,0.0,2,male,39.0,0,0,False,Mr,3,2,False,True,False,True,False,False,False,1
706,707,1.0,2,female,45.0,0,0,False,Mrs,3,1,False,True,False,False,False,True,False,1
707,708,1.0,1,male,42.0,0,0,True,Mr,3,2,False,True,False,True,False,False,False,1
708,709,1.0,1,female,22.0,0,0,False,Miss,0,3,False,True,False,False,True,False,False,1
709,710,1.0,3,male,29.881137667304014,1,1,False,Master,1,2,False,False,True,False,False,False,False,0
710,711,1.0,1,female,24.0,0,0,True,Miss,1,3,False,False,True,False,True,False,False,1
711,712,0.0,1,male,29.881137667304014,0,0,True,Mr,1,2,False,True,False,True,False,False,False,1
712,713,1.0,1,male,48.0,1,0,True,Mr,3,3,False,True,False,True,False,False,False,0
713,714,0.0,3,male,29.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
714,715,0.0,2,male,52.0,0,0,False,Mr,3,1,False,True,False,True,False,False,False,1
715,716,0.0,3,male,19.0,0,0,True,Mr,0,0,False,True,False,True,False,False,False,1
716,717,1.0,1,female,38.0,0,0,True,Miss,3,3,False,False,True,False,True,False,False,1
717,718,1.0,2,female,27.0,0,0,True,Miss,1,1,False,True,False,False,True,False,False,1
718,719,0.0,3,male,29.881137667304014,0,0,False,Mr,1,2,True,False,False,True,False,False,False,1
719,720,0.0,3,male,33.0,0,0,False,Mr,2,0,False,True,False,True,False,False,False,1
720,721,1.0,2,female,6.0,0,1,False,Miss,0,3,False,True,False,False,True,False,False,0
721,722,0.0,3,male,17.0,1,0,False,Mr,0,0,False,True,False,True,False,False,False,0
722,723,0.0,2,male,34.0,0,0,False,Mr,2,1,False,True,False,True,False,False,False,1
723,724,0.0,2,male,50.0,0,0,False,Mr,3,1,False,True,False,True,False,False,False,1
724,725,1.0,1,male,27.0,1,0,True,Mr,1,3,False,True,False,True,False,False,False,0
725,726,0.0,3,male,20.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False,1
726,727,1.0,2,female,30.0,3,0,False,Mrs,2,2,False,True,False,False,False,True,False,0
727,728,1.0,3,female,29.881137667304014,0,0,False,Miss,1,0,True,False,False,False,True,False,False,1
728,729,0.0,2,male,25.0,1,0,False,Mr,1,2,False,True,False,True,False,False,False,0
729,730,0.0,3,female,25.0,1,0,False,Miss,1,1,False,True,False,False,True,False,False,0
730,731,1.0,1,female,29.0,0,0,True,Miss,1,3,False,True,False,False,True,False,False,1
731,732,0.0,3,male,11.0,0,0,False,Mr,0,2,False,False,True,True,False,False,False,1
732,733,0.0,2,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
733,734,0.0,2,male,23.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
734,735,0.0,2,male,23.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
735,736,0.0,3,male,28.5,0,0,False,Mr,1,2,False,True,False,True,False,False,False,1
736,737,0.0,3,female,48.0,1,3,False,Mrs,3,3,False,True,False,False,False,True,False,0
737,738,1.0,1,male,35.0,0,0,True,Mr,2,3,False,False,True,True,False,False,False,1
738,739,0.0,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
739,740,0.0,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
740,741,1.0,1,male,29.881137667304014,0,0,True,Mr,1,2,False,True,False,True,False,False,False,1
741,742,0.0,1,male,36.0,1,0,True,Mr,3,3,False,True,False,True,False,False,False,0
742,743,1.0,1,female,21.0,2,2,True,Miss,0,3,False,False,True,False,True,False,False,0
743,744,0.0,3,male,24.0,1,0,False,Mr,1,2,False,True,False,True,False,False,False,0
744,745,1.0,3,male,31.0,0,0,False,Mr,2,1,False,True,False,True,False,False,False,1
745,746,0.0,1,male,70.0,1,1,True,Unique,3,3,False,True,False,False,False,False,True,0
746,747,0.0,3,male,16.0,1,1,False,Mr,0,2,False,True,False,True,False,False,False,0
747,748,1.0,2,female,30.0,0,0,False,Miss,2,1,False,True,False,False,True,False,False,1
748,749,0.0,1,male,19.0,1,0,True,Mr,0,3,False,True,False,True,False,False,False,0
749,750,0.0,3,male,31.0,0,0,False,Mr,2,0,True,False,False,True,False,False,False,1
750,751,1.0,2,female,4.0,1,1,False,Miss,0,2,False,True,False,False,True,False,False,0
751,752,1.0,3,male,6.0,0,1,True,Master,0,1,False,True,False,False,False,False,False,0
752,753,0.0,3,male,33.0,0,0,False,Mr,2,1,False,True,False,True,False,False,False,1
753,754,0.0,3,male,23.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
754,755,1.0,2,female,48.0,1,2,False,Mrs,3,3,False,True,False,False,False,True,False,0
755,756,1.0,2,male,0.67,1,1,False,Master,0,2,False,True,False,False,False,False,False,0
756,757,0.0,3,male,28.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
757,758,0.0,2,male,18.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False,1
758,759,0.0,3,male,34.0,0,0,False,Mr,2,1,False,True,False,True,False,False,False,1
759,760,1.0,1,female,33.0,0,0,True,Unique,2,3,False,True,False,False,False,False,True,1
760,761,0.0,3,male,29.881137667304014,0,0,False,Mr,1,2,False,True,False,True,False,False,False,1
761,762,0.0,3,male,41.0,0,0,False,Mr,3,0,False,True,False,True,False,False,False,1
762,763,1.0,3,male,20.0,0,0,False,Mr,0,0,False,False,True,True,False,False,False,1
763,764,1.0,1,female,36.0,1,2,True,Mrs,3,3,False,True,False,False,False,True,False,0
764,765,0.0,3,male,16.0,0,0,False,Mr,0,0,False,True,False,True,False,False,False,1
765,766,1.0,1,female,51.0,1,0,True,Mrs,3,3,False,True,False,False,False,True,False,0
766,767,0.0,1,male,29.881137667304014,0,0,False,Unique,1,3,False,False,True,False,False,False,True,1
767,768,0.0,3,female,30.5,0,0,False,Miss,2,0,True,False,False,False,True,False,False,1
768,769,0.0,3,male,29.881137667304014,1,0,False,Mr,1,2,True,False,False,True,False,False,False,0
769,770,0.0,3,male,32.0,0,0,False,Mr,2,1,False,True,False,True,False,False,False,1
770,771,0.0,3,male,24.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
771,772,0.0,3,male,48.0,0,0,False,Mr,3,0,False,True,False,True,False,False,False,1
772,773,0.0,2,female,57.0,0,0,True,Mrs,3,1,False,True,False,False,False,True,False,1
773,774,0.0,3,male,29.881137667304014,0,0,False,Mr,1,0,False,False,True,True,False,False,False,1
774,775,1.0,2,female,54.0,1,3,False,Mrs,3,2,False,True,False,False,False,True,False,0
775,776,0.0,3,male,18.0,0,0,False,Mr,0,0,False,True,False,True,False,False,False,1
776,777,0.0,3,male,29.881137667304014,0,0,True,Mr,1,0,True,False,False,True,False,False,False,1
777,778,1.0,3,female,5.0,0,0,False,Miss,0,1,False,True,False,False,True,False,False,1
778,779,0.0,3,male,29.881137667304014,0,0,False,Mr,1,0,True,False,False,True,False,False,False,1
779,780,1.0,1,female,43.0,0,1,True,Mrs,3,3,False,True,False,False,False,True,False,0
780,781,1.0,3,female,13.0,0,0,False,Miss,0,0,False,False,True,False,True,False,False,1
781,782,1.0,1,female,17.0,1,0,True,Mrs,0,3,False,True,False,False,False,True,False,0
782,783,0.0,1,male,29.0,0,0,True,Mr,1,2,False,True,False,True,False,False,False,1
783,784,0.0,3,male,29.881137667304014,1,2,False,Mr,1,2,False,True,False,True,False,False,False,0
784,785,0.0,3,male,25.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
785,786,0.0,3,male,25.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
786,787,1.0,3,female,18.0,0,0,False,Miss,0,0,False,True,False,False,True,False,False,1
787,788,0.0,3,male,8.0,4,1,False,Master,0,2,True,False,False,False,False,False,False,0
788,789,1.0,3,male,1.0,1,2,False,Master,0,2,False,True,False,False,False,False,False,0
789,790,0.0,1,male,46.0,0,0,True,Mr,3,3,False,False,True,True,False,False,False,1
790,791,0.0,3,male,29.881137667304014,0,0,False,Mr,1,0,True,False,False,True,False,False,False,1
791,792,0.0,2,male,16.0,0,0,False,Mr,0,2,False,True,False,True,False,False,False,1
792,793,0.0,3,female,29.881137667304014,8,2,False,Miss,1,3,False,True,False,False,True,False,False,0
793,794,0.0,1,male,29.881137667304014,0,0,False,Mr,1,2,False,False,True,True,False,False,False,1
794,795,0.0,3,male,25.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
795,796,0.0,2,male,39.0,0,0,False,Mr,3,1,False,True,False,True,False,False,False,1
796,797,1.0,1,female,49.0,0,0,True,Unique,3,2,False,True,False,False,False,False,True,1
797,798,1.0,3,female,31.0,0,0,False,Mrs,2,1,False,True,False,False,False,True,False,1
798,799,0.0,3,male,30.0,0,0,False,Mr,2,0,False,False,True,True,False,False,False,1
799,800,0.0,3,female,30.0,1,1,False,Mrs,2,2,False,True,False,False,False,True,False,0
800,801,0.0,2,male,34.0,0,0,False,Mr,2,1,False,True,False,True,False,False,False,1
801,802,1.0,2,female,31.0,1,1,False,Mrs,2,2,False,True,False,False,False,True,False,0
802,803,1.0,1,male,11.0,1,2,True,Master,0,3,False,True,False,False,False,False,False,0
803,804,1.0,3,male,0.42,0,1,False,Master,0,1,False,False,True,False,False,False,False,0
804,805,1.0,3,male,27.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
805,806,0.0,3,male,31.0,0,0,False,Mr,2,0,False,True,False,True,False,False,False,1
806,807,0.0,1,male,39.0,0,0,True,Mr,3,0,False,True,False,True,False,False,False,1
807,808,0.0,3,female,18.0,0,0,False,Miss,0,0,False,True,False,False,True,False,False,1
808,809,0.0,2,male,39.0,0,0,False,Mr,3,1,False,True,False,True,False,False,False,1
809,810,1.0,1,female,33.0,1,0,True,Mrs,2,3,False,True,False,False,False,True,False,0
810,811,0.0,3,male,26.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
811,812,0.0,3,male,39.0,0,0,False,Mr,3,2,False,True,False,True,False,False,False,1
812,813,0.0,2,male,35.0,0,0,False,Mr,2,1,False,True,False,True,False,False,False,1
813,814,0.0,3,female,6.0,4,2,False,Miss,0,2,False,True,False,False,True,False,False,0
814,815,0.0,3,male,30.5,0,0,False,Mr,2,1,False,True,False,True,False,False,False,1
815,816,0.0,1,male,29.881137667304014,0,0,True,Mr,1,0,False,True,False,True,False,False,False,1
816,817,0.0,3,female,23.0,0,0,False,Miss,1,1,False,True,False,False,True,False,False,1
817,818,0.0,2,male,31.0,1,1,False,Mr,2,3,False,False,True,True,False,False,False,0
818,819,0.0,3,male,43.0,0,0,False,Mr,3,0,False,True,False,True,False,False,False,1
819,820,0.0,3,male,10.0,3,2,False,Master,0,2,False,True,False,False,False,False,False,0
820,821,1.0,1,female,52.0,1,1,True,Mrs,3,3,False,True,False,False,False,True,False,0
821,822,1.0,3,male,27.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
822,823,0.0,1,male,38.0,0,0,False,Unique,3,0,False,True,False,False,False,False,True,1
823,824,1.0,3,female,27.0,0,1,True,Mrs,1,1,False,True,False,False,False,True,False,0
824,825,0.0,3,male,2.0,4,1,False,Master,0,3,False,True,False,False,False,False,False,0
825,826,0.0,3,male,29.881137667304014,0,0,False,Mr,1,0,True,False,False,True,False,False,False,1
826,827,0.0,3,male,29.881137667304014,0,0,False,Mr,1,3,False,True,False,True,False,False,False,1
827,828,1.0,2,male,1.0,0,2,False,Master,0,3,False,False,True,False,False,False,False,0
828,829,1.0,3,male,29.881137667304014,0,0,False,Mr,1,0,True,False,False,True,False,False,False,1
829,830,1.0,1,female,62.0,0,0,True,Mrs,3,3,False,True,False,False,False,True,False,1
830,831,1.0,3,female,15.0,1,0,False,Mrs,0,1,False,False,True,False,False,True,False,0
831,832,1.0,2,male,0.83,1,1,False,Master,0,2,False,True,False,False,False,False,False,0
832,833,0.0,3,male,29.881137667304014,0,0,False,Mr,1,0,False,False,True,True,False,False,False,1
833,834,0.0,3,male,23.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
834,835,0.0,3,male,18.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False,1
835,836,1.0,1,female,39.0,1,1,True,Miss,3,3,False,False,True,False,True,False,False,0
836,837,0.0,3,male,21.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False,1
837,838,0.0,3,male,29.881137667304014,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
838,839,1.0,3,male,32.0,0,0,False,Mr,2,3,False,True,False,True,False,False,False,1
839,840,1.0,1,male,29.881137667304014,0,0,True,Mr,1,2,False,False,True,True,False,False,False,1
840,841,0.0,3,male,20.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False,1
841,842,0.0,2,male,16.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False,1
842,843,1.0,1,female,30.0,0,0,False,Miss,2,2,False,False,True,False,True,False,False,1
843,844,0.0,3,male,34.5,0,0,False,Mr,2,0,False,False,True,True,False,False,False,1
844,845,0.0,3,male,17.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False,1
845,846,0.0,3,male,42.0,0,0,False,Mr,3,0,False,True,False,True,False,False,False,1
846,847,0.0,3,male,29.881137667304014,8,2,False,Mr,1,3,False,True,False,True,False,False,False,0
847,848,0.0,3,male,35.0,0,0,False,Mr,2,0,False,False,True,True,False,False,False,1
848,849,0.0,2,male,28.0,0,1,False,Unique,1,3,False,True,False,False,False,False,True,0
849,850,1.0,1,female,29.881137667304014,1,0,True,Mrs,1,3,False,False,True,False,False,True,False,0
850,851,0.0,3,male,4.0,4,2,False,Master,0,2,False,True,False,False,False,False,False,0
851,852,0.0,3,male,74.0,0,0,False,Mr,3,0,False,True,False,True,False,False,False,1
852,853,0.0,3,female,9.0,1,1,False,Miss,0,2,False,False,True,False,True,False,False,0
853,854,1.0,1,female,16.0,0,1,True,Miss,0,3,False,True,False,False,True,False,False,0
854,855,0.0,2,female,44.0,1,0,False,Mrs,3,2,False,True,False,False,False,True,False,0
855,856,1.0,3,female,18.0,0,1,False,Mrs,0,1,False,True,False,False,False,True,False,0
856,857,1.0,1,female,45.0,1,1,False,Mrs,3,3,False,True,False,False,False,True,False,0
857,858,1.0,1,male,51.0,0,0,True,Mr,3,2,False,True,False,True,False,False,False,1
858,859,1.0,3,female,24.0,0,3,False,Mrs,1,2,False,False,True,False,False,True,False,0
859,860,0.0,3,male,29.881137667304014,0,0,False,Mr,1,0,False,False,True,True,False,False,False,1
860,861,0.0,3,male,41.0,2,0,False,Mr,3,1,False,True,False,True,False,False,False,0
861,862,0.0,2,male,21.0,1,0,False,Mr,0,1,False,True,False,True,False,False,False,0
862,863,1.0,1,female,48.0,0,0,True,Mrs,3,2,False,True,False,False,False,True,False,1
863,864,0.0,3,female,29.881137667304014,8,2,False,Miss,1,3,False,True,False,False,True,False,False,0
864,865,0.0,2,male,24.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
865,866,1.0,2,female,42.0,0,0,False,Mrs,3,1,False,True,False,False,False,True,False,1
866,867,1.0,2,female,27.0,1,0,False,Miss,1,1,False,False,True,False,True,False,False,0
867,868,0.0,1,male,31.0,0,0,True,Mr,2,3,False,True,False,True,False,False,False,1
868,869,0.0,3,male,29.881137667304014,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
869,870,1.0,3,male,4.0,1,1,False,Master,0,1,False,True,False,False,False,False,False,0
870,871,0.0,3,male,26.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
871,872,1.0,1,female,47.0,1,1,True,Mrs,3,3,False,True,False,False,False,True,False,0
872,873,0.0,1,male,33.0,0,0,True,Mr,2,0,False,True,False,True,False,False,False,1
873,874,0.0,3,male,47.0,0,0,False,Mr,3,1,False,True,False,True,False,False,False,1
874,875,1.0,2,female,28.0,1,0,False,Mrs,1,2,False,False,True,False,False,True,False,0
875,876,1.0,3,female,15.0,0,0,False,Miss,0,0,False,False,True,False,True,False,False,1
876,877,0.0,3,male,20.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False,1
877,878,0.0,3,male,19.0,0,0,False,Mr,0,0,False,True,False,True,False,False,False,1
878,879,0.0,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
879,880,1.0,1,female,56.0,0,1,True,Mrs,3,3,False,False,True,False,False,True,False,0
880,881,1.0,2,female,25.0,0,1,False,Mrs,1,2,False,True,False,False,False,True,False,0
881,882,0.0,3,male,33.0,0,0,False,Mr,2,0,False,True,False,True,False,False,False,1
882,883,0.0,3,female,22.0,0,0,False,Miss,0,1,False,True,False,False,True,False,False,1
883,884,0.0,2,male,28.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
884,885,0.0,3,male,25.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
